Protein,PROTEIN.ID,Len,X10BT2_43,X13BT2_71,X21BT2_40,X26BT2_127,X66BT2_17,X74BT2_88,X5BT2_110,X55BT2_96,X73BT2_21,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown,p.value,log.p.value,axes.LogFoldChange,axes.log.p.value,color.set,color.outline
lcl|c238994_g2_i1|m.25162,m.25162,1343,0,1,0,0,3,3,2,2,0,-0.08,-0.1421,0.999201,0.647765,0.59081,0.887001018,0.052075882,-0.08,0.052075882,#FFFFFF,#214447
lcl|c243654_g1_i2|m.31196,m.31196,248,0,1,0,1,1,0,0,0,0,-0.08,-0.1109,0.998902,0.625864,0.60982,0.911695646,0.040150119,-0.08,0.040150119,#FFFFFF,#214447
lcl|c239283_g1_i2|m.25559,m.25559,460,0,1,0,0,0,1,0,0,0,-0.08,-0.1104,0.998947,0.625493,0.610108,0.912092153,0.039961281,-0.08,0.039961281,#FFFFFF,#214447
lcl|c225587_g9_i1|m.10749,m.10749,506,1,0,0,0,0,0,0,0,0,-0.08,-0.1081,0.999121,0.623782,0.611427,0.913916368,0.039093544,-0.08,0.039093544,#FFFFFF,#214447
lcl|c240767_g1_i1|m.27718,m.27718,1413,0,0,0,0,1,0,0,1,0,-0.08,-0.1081,0.999121,0.623782,0.611427,0.913916368,0.039093544,-0.08,0.039093544,#FFFFFF,#214447
lcl|c203153_g1_i2|m.1304,m.1304,133,0,0,0,0,0,1,0,0,1,-0.08,-0.1069,0.999187,0.622883,0.612111,0.914868313,0.038641414,-0.08,0.038641414,#FFFFFF,#214447
lcl|c238155_g1_i8|m.24178,m.24178,976,0,0,0,0,0,0,0,0,1,-0.08,-0.1047,0.999264,0.621225,0.613358,0.916613862,0.037813579,-0.08,0.037813579,#FFFFFF,#214447
lcl|c224667_g2_i1|m.10051,m.10051,215,0,0,0,0,1,0,0,0,0,-0.08,-0.1044,0.99927,0.620998,0.613527,0.916851923,0.0377008,-0.08,0.0377008,#FFFFFF,#214447
lcl|c242364_g3_i1|m.29719,m.29719,329,0,0,1,1,0,0,1,0,0,-0.08,-0.1044,0.99927,0.620998,0.613527,0.916851923,0.0377008,-0.08,0.0377008,#FFFFFF,#214447
lcl|c223887_g1_i1|m.9457,m.9457,490,0,0,0,0,0,1,0,0,0,-0.08,-0.1031,0.999284,0.620011,0.614259,0.917883605,0.037212387,-0.08,0.037212387,#FFFFFF,#214447
lcl|c197607_g1_i1|m.1006,m.1006,109,0,0,0,0,0,0,0,0,1,-0.08,-0.103,0.999284,0.619935,0.614315,0.917962971,0.037174837,-0.08,0.037174837,#FFFFFF,#214447
lcl|c218278_g7_i1|m.5689,m.5689,168,0,0,0,1,0,0,0,0,0,-0.08,-0.1027,0.999284,0.619707,0.614483,0.918201074,0.037062204,-0.08,0.037062204,#FFFFFF,#214447
lcl|c232758_g3_i1|m.17745,m.17745,482,0,0,0,0,0,1,0,1,0,-0.08,-0.1011,0.999267,0.618485,0.615377,0.919471078,0.036461927,-0.08,0.036461927,#FFFFFF,#214447
lcl|c235735_g2_i4|m.21279,m.21279,429,63,82,53,35,54,61,43,56,61,-0.081,-0.8857,0.162665,0.740561,0.019842,0.375779208,0.425067253,-0.081,0.425067253,#FFFFFF,#214447
lcl|c225352_g1_i1|m.10544,m.10544,333,50,53,45,69,65,69,78,37,48,-0.081,-0.8207,0.255238,0.74993,0.034259,0.411817171,0.385295549,-0.081,0.385295549,#FFFFFF,#214447
lcl|c230386_g2_i1|m.15223,m.15223,386,5,3,8,2,9,0,5,4,4,-0.081,-0.2268,1,0.696085,0.528394,0.820579264,0.085879462,-0.081,0.085879462,#FFFFFF,#214447
lcl|c212912_g1_i1|m.2890,m.2890,190,0,0,0,0,1,1,1,0,0,-0.081,-0.1133,0.999015,0.627634,0.60843,0.909792717,0.041057544,-0.081,0.041057544,#FFFFFF,#214447
lcl|c233481_g5_i1|m.18601,m.18601,482,0,0,0,0,1,0,0,0,0,-0.081,-0.1087,0.999082,0.62423,0.611084,0.913440442,0.039319764,-0.081,0.039319764,#FFFFFF,#214447
lcl|c224772_g1_i1|m.10116,m.10116,624,0,1,0,0,1,0,0,0,0,-0.081,-0.1073,0.999167,0.623183,0.611884,0.914550985,0.038792078,-0.081,0.038792078,#FFFFFF,#214447
lcl|c227622_g3_i12|m.12620,m.12620,342,0,1,0,1,1,0,0,0,0,-0.081,-0.1067,0.999196,0.622733,0.612225,0.915026983,0.038566099,-0.081,0.038566099,#FFFFFF,#214447
lcl|c239835_g3_i1|m.26407,m.26407,512,0,1,0,1,0,0,0,0,0,-0.081,-0.1048,0.999261,0.6213,0.613302,0.91653451,0.037851178,-0.081,0.037851178,#FFFFFF,#214447
lcl|c236138_g1_i3|m.21749,m.21749,170,1,0,1,0,1,0,0,0,1,-0.081,-0.104,0.999276,0.620695,0.613753,0.917169349,0.037550468,-0.081,0.037550468,#FFFFFF,#214447
lcl|c227565_g2_i7|m.12589,m.12589,769,0,0,0,0,1,0,1,0,0,-0.081,-0.1031,0.999284,0.620011,0.614259,0.917883605,0.037212387,-0.081,0.037212387,#FFFFFF,#214447
lcl|c211702_g6_i3|m.2511,m.2511,152,0,0,0,0,0,0,1,0,0,-0.081,-0.1024,0.999283,0.619478,0.614651,0.918439184,0.036949596,-0.081,0.036949596,#FFFFFF,#214447
lcl|c222259_g2_i10|m.8212,m.8212,511,0,1,0,0,0,1,1,0,0,-0.081,-0.0992,0.999207,0.617025,0.616431,0.920979475,0.035750048,-0.081,0.035750048,#FFFFFF,#214447
lcl|c229642_g3_i10|m.14473,m.14473,251,0,0,0,0,0,0,0,0,1,-0.082,-0.1132,0.999012,0.627561,0.608488,0.909871996,0.041019702,-0.082,0.041019702,#FFFFFF,#214447
lcl|c243671_g5_i1|m.31222,m.31222,330,1,1,1,0,1,0,0,1,1,-0.082,-0.1105,0.998938,0.625568,0.61005,0.91201285,0.039999043,-0.082,0.039999043,#FFFFFF,#214447
lcl|c236195_g2_i3|m.21822,m.21822,416,0,1,1,0,0,1,0,0,0,-0.082,-0.1098,0.998999,0.625048,0.610453,0.912567991,0.039734768,-0.082,0.039734768,#FFFFFF,#214447
lcl|c232893_g3_i2|m.17884,m.17884,184,0,0,0,0,1,0,0,0,0,-0.082,-0.1064,0.999209,0.622507,0.612396,0.915264993,0.038453148,-0.082,0.038453148,#FFFFFF,#214447
lcl|c234664_g2_i4|m.20106,m.20106,484,0,0,0,0,0,0,0,1,0,-0.082,-0.1059,0.999229,0.622131,0.612679,0.915661694,0.038264954,-0.082,0.038264954,#FFFFFF,#214447
lcl|c241473_g1_i3|m.28626,m.28626,426,0,0,1,0,1,0,0,0,0,-0.082,-0.1046,0.999266,0.621149,0.613415,0.916693215,0.037775983,-0.082,0.037775983,#FFFFFF,#214447
lcl|c239118_g4_i8|m.25313,m.25313,613,0,0,0,0,0,0,1,0,0,-0.082,-0.1041,0.999275,0.62077,0.613696,0.917089991,0.037588046,-0.082,0.037588046,#FFFFFF,#214447
lcl|c223984_g1_i3|m.9527,m.9527,250,0,0,0,0,0,0,1,0,0,-0.082,-0.1032,0.999284,0.620087,0.614203,0.91780424,0.03724994,-0.082,0.03724994,#FFFFFF,#214447
lcl|c225773_g1_i2|m.10934,m.10934,136,0,0,0,0,1,0,0,0,0,-0.083,-0.1148,0.999051,0.628733,0.607555,0.908603649,0.041625523,-0.083,0.041625523,#FFFFFF,#214447
lcl|c231030_g9_i4|m.15909,m.15909,442,0,0,0,0,0,0,1,1,1,-0.083,-0.1117,0.998947,0.626455,0.609358,0.911061279,0.040452411,-0.083,0.040452411,#FFFFFF,#214447
lcl|c213432_g3_i2|m.3083,m.3083,200,0,0,0,0,1,0,0,0,0,-0.083,-0.1113,0.998926,0.62616,0.609589,0.911378455,0.040301242,-0.083,0.040301242,#FFFFFF,#214447
lcl|c244350_g3_i3|m.32077,m.32077,146,0,0,1,0,0,0,1,1,1,-0.083,-0.1112,0.99892,0.626086,0.609647,0.911457752,0.040263457,-0.083,0.040263457,#FFFFFF,#214447
lcl|c230538_g3_i2|m.15395,m.15395,445,0,0,0,0,0,0,1,0,0,-0.083,-0.1107,0.99892,0.625716,0.609935,0.911854246,0.040074575,-0.083,0.040074575,#FFFFFF,#214447
lcl|c226489_g1_i5|m.11530,m.11530,309,0,0,0,0,1,0,0,0,1,-0.083,-0.1103,0.998956,0.625419,0.610165,0.912171457,0.039923521,-0.083,0.039923521,#FFFFFF,#214447
lcl|c235642_g1_i1|m.21163,m.21163,228,0,1,0,0,0,0,0,0,0,-0.083,-0.1097,0.999007,0.624974,0.61051,0.9126473,0.039697026,-0.083,0.039697026,#FFFFFF,#214447
lcl|c231890_g3_i2|m.16758,m.16758,190,0,0,1,1,0,0,0,0,1,-0.083,-0.1082,0.999115,0.623856,0.61137,0.913837045,0.039131241,-0.083,0.039131241,#FFFFFF,#214447
lcl|c238858_g2_i1|m.25014,m.25014,491,0,0,0,0,0,0,0,1,0,-0.083,-0.1054,0.999245,0.621754,0.612963,0.916058416,0.038076831,-0.083,0.038076831,#FFFFFF,#214447
lcl|c243259_g1_i1|m.30746,m.30746,1654,0,0,0,1,0,0,0,0,0,-0.083,-0.1053,0.999248,0.621678,0.613019,0.916137763,0.038039215,-0.083,0.038039215,#FFFFFF,#214447
lcl|c236555_g1_i1|m.22240,m.22240,698,0,0,1,0,0,0,0,0,0,-0.083,-0.1051,0.999254,0.621527,0.613132,0.916296459,0.037963992,-0.083,0.037963992,#FFFFFF,#214447
lcl|c234428_g2_i1|m.19835,m.19835,243,0,0,0,0,1,0,0,1,1,-0.083,-0.104,0.999276,0.620695,0.613753,0.917169349,0.037550468,-0.083,0.037550468,#FFFFFF,#214447
lcl|c215635_g2_i2|m.4132,m.4132,178,0,0,0,0,0,0,0,0,1,-0.083,-0.1005,0.999253,0.618025,0.615711,0.919947383,0.036237012,-0.083,0.036237012,#FFFFFF,#214447
lcl|c222854_g1_i1|m.8663,m.8663,243,3,0,1,0,0,0,0,0,2,-0.084,-0.1295,0.999035,0.639207,0.598734,0.896962025,0.047225943,-0.084,0.047225943,#FFFFFF,#214447
lcl|c238042_g4_i11|m.24029,m.24029,334,0,0,0,0,0,1,0,0,0,-0.084,-0.12,0.998967,0.6325,0.604486,0.904483148,0.04359952,-0.084,0.04359952,#FFFFFF,#214447
lcl|c242865_g1_i1|m.30300,m.30300,380,0,0,0,0,0,0,1,0,0,-0.084,-0.1182,0.999033,0.631204,0.605555,0.90590919,0.042915335,-0.084,0.042915335,#FFFFFF,#214447
lcl|c206194_g1_i1|m.1517,m.1517,117,0,0,0,0,1,0,0,0,0,-0.084,-0.1175,0.999048,0.630698,0.605969,0.906463844,0.042649514,-0.084,0.042649514,#FFFFFF,#214447
lcl|c239042_g1_i1|m.25217,m.25217,384,0,1,0,0,0,0,0,0,1,-0.084,-0.1149,0.999052,0.628806,0.607497,0.908524385,0.041663412,-0.084,0.041663412,#FFFFFF,#214447
lcl|c224591_g2_i4|m.9998,m.9998,135,0,0,0,0,1,0,0,0,0,-0.084,-0.1144,0.999044,0.628441,0.607789,0.908920714,0.041473999,-0.084,0.041473999,#FFFFFF,#214447
lcl|c227396_g2_i4|m.12400,m.12400,168,0,1,0,0,1,1,0,0,0,-0.084,-0.1134,0.999018,0.627708,0.608372,0.90971344,0.041095389,-0.084,0.041095389,#FFFFFF,#214447
lcl|c228029_g3_i2|m.12983,m.12983,320,0,0,1,1,1,0,0,0,1,-0.084,-0.1133,0.999015,0.627634,0.60843,0.909792717,0.041057544,-0.084,0.041057544,#FFFFFF,#214447
lcl|c233626_g4_i1|m.18797,m.18797,418,0,1,1,0,1,0,0,0,1,-0.084,-0.1126,0.998989,0.627119,0.608837,0.910347685,0.040792708,-0.084,0.040792708,#FFFFFF,#214447
lcl|c89067_g1_i1|m.32704,m.32704,698,0,0,0,1,0,0,0,0,0,-0.084,-0.11,0.998982,0.625197,0.610338,0.912409375,0.039810261,-0.084,0.039810261,#FFFFFF,#214447
lcl|c240351_g2_i4|m.27107,m.27107,701,0,0,1,0,0,0,0,0,0,-0.084,-0.1096,0.999015,0.6249,0.610568,0.912726611,0.039659287,-0.084,0.039659287,#FFFFFF,#214447
lcl|c243020_g2_i5|m.30523,m.30523,773,0,1,1,0,0,0,0,0,0,-0.084,-0.1092,0.999046,0.624602,0.610797,0.91304386,0.03950836,-0.084,0.03950836,#FFFFFF,#214447
lcl|c236199_g4_i6|m.21831,m.21831,100,0,0,0,0,0,0,0,1,0,-0.084,-0.109,0.99906,0.624453,0.610912,0.91320249,0.039432913,-0.084,0.039432913,#FFFFFF,#214447
lcl|c239956_g2_i4|m.26561,m.26561,271,73,82,71,83,30,43,55,58,61,-0.085,-0.957,0.092431,0.730194,0.01031,0.338567255,0.470355048,-0.085,0.470355048,#FFFFFF,#214447
lcl|c233114_g8_i3|m.18153,m.18153,458,1,0,0,0,0,0,0,0,0,-0.085,-0.1165,0.999059,0.629972,0.606558,0.907256286,0.042270014,-0.085,0.042270014,#FFFFFF,#214447
lcl|c226194_g1_i2|m.11280,m.11280,483,0,0,0,0,1,0,0,0,0,-0.085,-0.1159,0.99906,0.629536,0.606911,0.907731796,0.042042452,-0.085,0.042042452,#FFFFFF,#214447
lcl|c240724_g2_i1|m.27665,m.27665,151,0,0,0,0,1,0,0,0,0,-0.085,-0.1153,0.999057,0.629098,0.607263,0.908207338,0.041814993,-0.085,0.041814993,#FFFFFF,#214447
lcl|c233521_g3_i3|m.18674,m.18674,438,0,1,1,0,1,1,0,1,0,-0.085,-0.115,0.999054,0.628879,0.607438,0.908445122,0.041701303,-0.085,0.041701303,#FFFFFF,#214447
lcl|c238863_g1_i3|m.25024,m.25024,259,0,1,0,0,0,0,0,0,0,-0.085,-0.1143,0.999042,0.628368,0.607847,0.908999983,0.041436125,-0.085,0.041436125,#FFFFFF,#214447
lcl|c218302_g5_i1|m.5709,m.5709,298,1,0,0,0,0,0,0,0,1,-0.085,-0.1129,0.999001,0.62734,0.608663,0.910109836,0.040906192,-0.085,0.040906192,#FFFFFF,#214447
lcl|c231830_g1_i1|m.16655,m.16655,121,0,0,0,0,1,0,0,0,0,-0.085,-0.1112,0.99892,0.626086,0.609647,0.911457752,0.040263457,-0.085,0.040263457,#FFFFFF,#214447
lcl|c244485_g3_i2|m.32271,m.32271,481,0,0,0,0,1,0,0,0,0,-0.085,-0.1112,0.99892,0.626086,0.609647,0.911457752,0.040263457,-0.085,0.040263457,#FFFFFF,#214447
lcl|c227762_g5_i1|m.12740,m.12740,663,0,0,1,0,0,0,0,0,0,-0.085,-0.1086,0.999088,0.624155,0.611141,0.913519761,0.039282054,-0.085,0.039282054,#FFFFFF,#214447
lcl|c211249_g1_i1|m.2384,m.2384,111,0,0,0,0,1,1,1,0,1,-0.086,-0.1242,0.998884,0.635491,0.601966,0.901156922,0.045199577,-0.086,0.045199577,#FFFFFF,#214447
lcl|c223239_g4_i2|m.8965,m.8965,112,0,0,0,0,1,0,0,0,0,-0.086,-0.1195,0.998989,0.632141,0.604783,0.90487924,0.043409375,-0.086,0.043409375,#FFFFFF,#214447
lcl|c236015_g2_i10|m.21585,m.21585,234,1,1,0,0,1,0,0,0,0,-0.086,-0.1175,0.999048,0.630698,0.605969,0.906463844,0.042649514,-0.086,0.042649514,#FFFFFF,#214447
lcl|c229534_g2_i7|m.14365,m.14365,583,0,0,0,0,1,1,0,1,1,-0.086,-0.1151,0.999055,0.628952,0.60738,0.90836586,0.041739197,-0.086,0.041739197,#FFFFFF,#214447
lcl|c226646_g2_i4|m.11674,m.11674,253,0,0,0,0,1,1,0,0,1,-0.086,-0.1149,0.999052,0.628806,0.607497,0.908524385,0.041663412,-0.086,0.041663412,#FFFFFF,#214447
lcl|c210995_g1_i1|m.2321,m.2321,227,0,1,0,0,1,0,1,0,1,-0.086,-0.1145,0.999046,0.628514,0.607731,0.908841446,0.041511876,-0.086,0.041511876,#FFFFFF,#214447
lcl|c211030_g1_i1|m.2329,m.2329,858,0,0,0,0,0,0,0,1,0,-0.086,-0.1135,0.999021,0.627781,0.608314,0.909634163,0.041133237,-0.086,0.041133237,#FFFFFF,#214447
lcl|c239064_g1_i10|m.25261,m.25261,513,0,0,0,0,0,0,0,0,1,-0.086,-0.112,0.998962,0.626677,0.609184,0.910823407,0.040565817,-0.086,0.040565817,#FFFFFF,#214447
lcl|c238895_g5_i1|m.25048,m.25048,235,0,0,0,0,0,1,0,0,0,-0.086,-0.1103,0.998956,0.625419,0.610165,0.912171457,0.039923521,-0.086,0.039923521,#FFFFFF,#214447
lcl|c214598_g2_i2|m.3547,m.3547,175,0,1,0,0,0,1,0,0,0,-0.086,-0.1102,0.998965,0.625345,0.610223,0.912250762,0.039885765,-0.086,0.039885765,#FFFFFF,#214447
lcl|c235293_g1_i2|m.20787,m.20787,1004,0,0,1,0,0,0,1,0,1,-0.086,-0.108,0.999127,0.623707,0.611484,0.913995692,0.039055851,-0.086,0.039055851,#FFFFFF,#214447
lcl|c239101_g4_i2|m.25293,m.25293,197,0,0,1,0,0,1,0,0,1,-0.086,-0.1064,0.999209,0.622507,0.612396,0.915264993,0.038453148,-0.086,0.038453148,#FFFFFF,#214447
lcl|c210028_g2_i2|m.2098,m.2098,195,0,1,0,0,1,1,0,0,0,-0.086,-0.106,0.999225,0.622206,0.612623,0.915582352,0.038302587,-0.086,0.038302587,#FFFFFF,#214447
lcl|c236833_g3_i1|m.22585,m.22585,227,1,0,0,0,0,0,0,0,0,-0.086,-0.1054,0.999245,0.621754,0.612963,0.916058416,0.038076831,-0.086,0.038076831,#FFFFFF,#214447
lcl|c218599_g3_i2|m.5848,m.5848,211,0,0,0,0,1,0,0,0,0,-0.087,-0.1217,0.99887,0.633716,0.60347,0.903136613,0.044246551,-0.087,0.044246551,#FFFFFF,#214447
lcl|c216824_g6_i1|m.4796,m.4796,413,0,1,1,0,0,0,0,0,1,-0.087,-0.1207,0.998931,0.633001,0.604068,0.903928659,0.043865844,-0.087,0.043865844,#FFFFFF,#214447
lcl|c226252_g1_i1|m.11336,m.11336,420,0,0,0,1,0,1,0,0,1,-0.087,-0.1196,0.998985,0.632212,0.604724,0.90480002,0.043447399,-0.087,0.043447399,#FFFFFF,#214447
lcl|c238932_g1_i1|m.25092,m.25092,789,0,0,0,0,0,0,0,1,0,-0.087,-0.1186,0.999022,0.631492,0.605318,0.905592265,0.043067295,-0.087,0.043067295,#FFFFFF,#214447
lcl|c217008_g4_i3|m.4896,m.4896,299,0,0,0,0,0,0,0,1,1,-0.087,-0.1177,0.999044,0.630842,0.605851,0.906305367,0.042725448,-0.087,0.042725448,#FFFFFF,#214447
lcl|c207917_g13_i1|m.1708,m.1708,132,0,0,0,0,1,0,0,0,0,-0.087,-0.1144,0.999044,0.628441,0.607789,0.908920714,0.041473999,-0.087,0.041473999,#FFFFFF,#214447
lcl|c213630_g2_i1|m.3155,m.3155,269,0,0,0,0,1,0,0,0,0,-0.087,-0.1138,0.99903,0.628001,0.608139,0.909396339,0.041246799,-0.087,0.041246799,#FFFFFF,#214447
lcl|c219866_g1_i1|m.6616,m.6616,154,1,1,0,0,0,0,0,0,1,-0.087,-0.1109,0.998902,0.625864,0.60982,0.911695646,0.040150119,-0.087,0.040150119,#FFFFFF,#214447
lcl|c244389_g3_i1|m.32131,m.32131,354,1,0,0,0,0,0,0,0,0,-0.087,-0.1032,0.999284,0.620087,0.614203,0.91780424,0.03724994,-0.087,0.03724994,#FFFFFF,#214447
lcl|c206417_g1_i2|m.1538,m.1538,404,5,12,12,5,8,10,7,7,10,-0.088,-0.3496,0.999056,0.742406,0.410528,0.726638911,0.13868135,-0.088,0.13868135,#FFFFFF,#214447
lcl|c212820_g1_i5|m.2858,m.2858,503,0,0,0,0,1,0,0,0,0,-0.088,-0.131,0.999016,0.640246,0.597809,0.895775307,0.047800913,-0.088,0.047800913,#FFFFFF,#214447
lcl|c241317_g4_i4|m.28426,m.28426,748,0,1,0,1,0,1,0,0,1,-0.088,-0.1242,0.998884,0.635491,0.601966,0.901156922,0.045199577,-0.088,0.045199577,#FFFFFF,#214447
lcl|c242869_g2_i4|m.30308,m.30308,249,1,0,0,0,1,0,1,1,0,-0.088,-0.1218,0.998863,0.633787,0.60341,0.903057414,0.044284638,-0.088,0.044284638,#FFFFFF,#214447
lcl|c217031_g1_i1|m.4919,m.4919,328,0,1,0,0,0,0,0,0,0,-0.088,-0.1209,0.99892,0.633144,0.603949,0.903770242,0.043941962,-0.088,0.043941962,#FFFFFF,#214447
lcl|c229942_g1_i1|m.14798,m.14798,654,0,1,0,0,0,0,1,0,0,-0.088,-0.1187,0.999018,0.631565,0.605259,0.905513037,0.043105293,-0.088,0.043105293,#FFFFFF,#214447
lcl|c238115_g2_i1|m.24111,m.24111,1077,0,0,0,0,1,1,0,0,1,-0.088,-0.118,0.999038,0.631059,0.605673,0.906067658,0.042839371,-0.088,0.042839371,#FFFFFF,#214447
lcl|c214220_g2_i3|m.3397,m.3397,149,0,0,0,0,0,0,0,0,1,-0.088,-0.1178,0.999042,0.630915,0.605791,0.90622613,0.04276342,-0.088,0.04276342,#FFFFFF,#214447
lcl|c222665_g6_i2|m.8502,m.8502,954,0,0,0,0,1,0,0,0,0,-0.088,-0.1174,0.999049,0.630625,0.606028,0.906543084,0.042611551,-0.088,0.042611551,#FFFFFF,#214447
lcl|c215299_g2_i2|m.3927,m.3927,127,1,0,0,0,0,1,0,0,0,-0.088,-0.1168,0.999057,0.63019,0.606382,0.907018544,0.042383834,-0.088,0.042383834,#FFFFFF,#214447
lcl|c232739_g3_i2|m.17726,m.17726,377,0,0,0,0,0,1,0,0,0,-0.088,-0.1157,0.99906,0.62939,0.607028,0.907890306,0.041966621,-0.088,0.041966621,#FFFFFF,#214447
lcl|c224626_g1_i2|m.10026,m.10026,311,0,0,0,0,0,1,0,0,0,-0.088,-0.1137,0.999027,0.627928,0.608197,0.909475613,0.041208942,-0.088,0.041208942,#FFFFFF,#214447
lcl|c209405_g4_i1|m.1961,m.1961,121,0,0,0,0,0,0,1,0,1,-0.088,-0.1133,0.999015,0.627634,0.60843,0.909792717,0.041057544,-0.088,0.041057544,#FFFFFF,#214447
lcl|c211360_g1_i1|m.2424,m.2424,190,0,0,0,0,0,0,0,1,0,-0.088,-0.1127,0.998993,0.627193,0.608779,0.910268401,0.040830533,-0.088,0.040830533,#FFFFFF,#214447
lcl|c215715_g5_i1|m.4161,m.4161,451,0,0,0,0,0,0,1,0,0,-0.088,-0.1087,0.999082,0.62423,0.611084,0.913440442,0.039319764,-0.088,0.039319764,#FFFFFF,#214447
lcl|c243393_g3_i1|m.30930,m.30930,156,36,34,40,31,34,30,28,21,45,-0.089,-0.7357,0.416536,0.761048,0.06501,0.46191329,0.335439543,-0.089,0.335439543,#FFFFFF,#214447
lcl|c231996_g3_i1|m.16898,m.16898,105,1,0,0,0,0,0,0,0,0,-0.089,-0.127,0.999006,0.637463,0.600267,0.898940399,0.046269102,-0.089,0.046269102,#FFFFFF,#214447
lcl|c230317_g6_i5|m.15162,m.15162,793,0,0,1,0,0,0,0,0,0,-0.089,-0.1202,0.998958,0.632643,0.604367,0.904324718,0.043675598,-0.089,0.043675598,#FFFFFF,#214447
lcl|c230405_g2_i9|m.15259,m.15259,115,0,1,0,0,0,1,0,1,0,-0.089,-0.1191,0.999005,0.631853,0.605021,0.905196131,0.043257311,-0.089,0.043257311,#FFFFFF,#214447
lcl|c197761_g2_i5|m.1017,m.1017,401,0,0,0,0,0,0,0,0,1,-0.089,-0.1188,0.999015,0.631637,0.605199,0.905433809,0.043143293,-0.089,0.043143293,#FFFFFF,#214447
lcl|c229168_g4_i2|m.14016,m.14016,628,0,0,0,0,0,1,0,0,0,-0.089,-0.1187,0.999018,0.631565,0.605259,0.905513037,0.043105293,-0.089,0.043105293,#FFFFFF,#214447
lcl|c234112_g3_i1|m.19462,m.19462,172,0,0,0,1,0,0,0,0,0,-0.089,-0.1183,0.99903,0.631276,0.605496,0.905829957,0.042953321,-0.089,0.042953321,#FFFFFF,#214447
lcl|c211957_g3_i2|m.2584,m.2584,191,0,1,0,1,0,0,1,0,1,-0.089,-0.1182,0.999033,0.631204,0.605555,0.90590919,0.042915335,-0.089,0.042915335,#FFFFFF,#214447
lcl|c239269_g3_i1|m.25540,m.25540,328,0,1,1,0,1,1,0,0,1,-0.089,-0.1181,0.999035,0.631132,0.605614,0.905988423,0.042877352,-0.089,0.042877352,#FFFFFF,#214447
lcl|c237614_g1_i1|m.23497,m.23497,1602,0,0,0,0,0,0,0,1,0,-0.089,-0.1179,0.99904,0.630987,0.605732,0.906146893,0.042801394,-0.089,0.042801394,#FFFFFF,#214447
lcl|c224230_g1_i2|m.9668,m.9668,327,0,0,0,0,0,1,0,0,0,-0.089,-0.1174,0.999049,0.630625,0.606028,0.906543084,0.042611551,-0.089,0.042611551,#FFFFFF,#214447
lcl|c239146_g1_i3|m.25352,m.25352,903,1,1,0,0,0,0,0,0,0,-0.089,-0.1162,0.99906,0.629754,0.606735,0.907494037,0.04215622,-0.089,0.04215622,#FFFFFF,#214447
lcl|c230773_g3_i10|m.15608,m.15608,510,1,1,0,0,0,1,0,0,0,-0.089,-0.1157,0.99906,0.62939,0.607028,0.907890306,0.041966621,-0.089,0.041966621,#FFFFFF,#214447
lcl|c225009_g5_i8|m.10303,m.10303,226,0,0,1,0,0,0,1,0,0,-0.089,-0.1129,0.999001,0.62734,0.608663,0.910109836,0.040906192,-0.089,0.040906192,#FFFFFF,#214447
lcl|c229735_g7_i1|m.14573,m.14573,187,8,8,3,4,13,7,10,5,5,-0.09,-0.3151,1,0.731765,0.44654,0.752685729,0.123386318,-0.09,0.123386318,#FFFFFF,#214447
lcl|c241916_g1_i1|m.29146,m.29146,284,6,5,6,8,7,2,5,5,6,-0.09,-0.3011,1,0.72696,0.460573,0.763338241,0.11728298,-0.09,0.11728298,#FFFFFF,#214447
lcl|c228113_g1_i1|m.13052,m.13052,411,5,7,6,4,5,9,4,8,5,-0.09,-0.2987,1,0.726107,0.462943,0.765168957,0.116242658,-0.09,0.116242658,#FFFFFF,#214447
lcl|c242146_g1_i10|m.29452,m.29452,362,0,0,0,0,0,1,0,0,0,-0.09,-0.1215,0.998883,0.633573,0.60359,0.903295015,0.044170387,-0.09,0.044170387,#FFFFFF,#214447
lcl|c224375_g5_i1|m.9769,m.9769,334,0,0,0,0,0,0,0,0,1,-0.09,-0.1211,0.998908,0.633287,0.603829,0.903611829,0.044018092,-0.09,0.044018092,#FFFFFF,#214447
lcl|c242396_g1_i2|m.29764,m.29764,232,0,0,0,0,0,0,1,0,0,-0.09,-0.1206,0.998937,0.63293,0.604128,0.904007869,0.043827789,-0.09,0.043827789,#FFFFFF,#214447
lcl|c231826_g8_i1|m.16654,m.16654,332,1,1,1,0,0,1,0,0,0,-0.09,-0.1187,0.999018,0.631565,0.605259,0.905513037,0.043105293,-0.09,0.043105293,#FFFFFF,#214447
lcl|c214244_g2_i4|m.3420,m.3420,514,0,0,1,1,0,0,0,0,0,-0.09,-0.1183,0.99903,0.631276,0.605496,0.905829957,0.042953321,-0.09,0.042953321,#FFFFFF,#214447
lcl|c219067_g1_i1|m.6156,m.6156,166,0,0,0,0,1,1,0,0,0,-0.09,-0.1168,0.999057,0.63019,0.606382,0.907018544,0.042383834,-0.09,0.042383834,#FFFFFF,#214447
lcl|c226044_g1_i4|m.11149,m.11149,141,0,1,0,0,0,0,0,1,0,-0.09,-0.1123,0.998976,0.626898,0.609011,0.910585542,0.04067925,-0.09,0.04067925,#FFFFFF,#214447
lcl|c222555_g2_i4|m.8428,m.8428,624,24,44,27,26,35,31,26,21,39,-0.091,-0.7117,0.468324,0.763737,0.076722,0.476650568,0.321799885,-0.091,0.321799885,#FFFFFF,#214447
